year,month,day,cityid,spend_acf,spend_aer,spend_all,spend_grf,spend_hcs,spend_tws
2020,5,3,13,-0.5589999999999999,-0.644,-0.179,0.325,-0.63,-0.758
2020,5,3,14,-0.455,-0.648,-0.055999999999999994,0.607,-0.493,-0.627
2020,5,3,16,-0.527,-0.774,-0.151,0.17300000000000001,-0.483,-0.645
2020,5,3,17,-0.581,-0.56,-0.271,0.215,-0.541,-0.677
2020,5,3,19,-0.353,-0.698,-0.0561,0.204,-0.327,-0.589
2020,5,3,20,-0.47,-0.754,-0.155,0.22699999999999998,-0.556,-0.6729999999999999
2020,5,3,21,-0.7240000000000001,-0.763,-0.35100000000000003,0.266,-0.55,-0.73
2020,5,3,22,-0.674,-0.8640000000000001,-0.302,0.0431,-0.38,-0.7290000000000001
2020,5,3,23,-0.5589999999999999,-0.82,-0.242,0.28300000000000003,-0.527,-0.6970000000000001
2020,5,3,24,-0.693,-0.713,-0.316,0.17800000000000002,-0.508,-0.6809999999999999
2020,5,3,25,-0.6920000000000001,-0.6559999999999999,-0.369,0.342,-0.542,-0.7979999999999999
2020,5,3,27,-0.485,-0.884,-0.262,0.0635,-0.61,-0.7240000000000001
2020,5,3,28,-0.627,-0.738,-0.276,0.138,-0.45299999999999996,-0.726
2020,5,3,29,-0.703,-0.7390000000000001,-0.374,0.281,-0.473,-0.83
2020,5,3,30,-0.741,-0.722,-0.45299999999999996,-0.0584,-0.228,-0.8220000000000001
2020,5,3,31,-0.611,-0.748,-0.23800000000000002,0.204,-0.304,-0.752
2020,5,3,32,-0.659,-0.768,-0.293,0.37799999999999995,-0.6579999999999999,-0.708
2020,5,3,33,-0.608,-0.648,-0.19399999999999998,0.179,-0.45899999999999996,-0.665
2020,5,3,34,-0.636,-0.7659999999999999,-0.217,0.17600000000000002,-0.47200000000000003,-0.632
2020,5,3,35,-0.645,-0.752,-0.27399999999999997,0.134,-0.608,-0.679
2020,5,3,36,-0.643,-0.7809999999999999,-0.28300000000000003,0.233,-0.486,-0.727
2020,5,3,37,-0.544,-0.84,-0.254,0.16,-0.48100000000000004,-0.754
2020,5,3,38,-0.716,-0.747,-0.369,0.139,-0.611,-0.748
2020,5,3,39,-0.605,-0.76,-0.26899999999999996,0.172,-0.517,-0.69
2020,5,3,40,-0.488,-0.457,-0.149,0.128,-0.308,-0.525
2020,5,3,41,-0.642,-0.759,-0.3,0.149,-0.5720000000000001,-0.6970000000000001
2020,5,3,42,-0.634,-0.675,-0.25,0.24100000000000002,-0.479,-0.7170000000000001
2020,5,3,43,-0.615,-0.736,-0.267,0.134,-0.506,-0.578
2020,5,3,44,-0.601,-0.5870000000000001,-0.195,0.264,-0.5479999999999999,-0.63
2020,5,3,45,-0.574,-0.86,-0.141,0.0983,-0.485,-0.629
2020,5,3,46,-0.655,-0.547,-0.182,0.161,-0.622,-0.675
2020,5,3,47,-0.5820000000000001,-0.657,-0.22899999999999998,0.10800000000000001,-0.602,-0.69
2020,5,3,48,-0.449,-0.821,-0.15,0.268,-0.444,-0.55
2020,5,3,49,-0.624,-0.639,-0.24600000000000002,0.133,-0.408,-0.65
2020,5,3,50,-0.583,-0.7829999999999999,-0.22399999999999998,0.308,-0.42100000000000004,-0.711
2020,5,3,51,-0.6509999999999999,-0.639,-0.235,0.0469,-0.47100000000000003,-0.534
2020,5,3,52,-0.634,-0.664,-0.23600000000000002,0.14,-0.401,-0.648
2020,5,3,53,-0.39399999999999996,-0.807,-0.145,0.233,-0.324,-0.654
2020,5,4,1,-0.6579999999999999,-0.769,-0.304,0.193,-0.51,-0.703
2020,5,4,2,-0.6609999999999999,-0.863,-0.267,0.321,-0.521,-0.7
2020,5,4,3,-0.634,-0.753,-0.278,0.18100000000000002,-0.611,-0.7290000000000001
2020,5,4,4,-0.511,-0.731,-0.251,0.10099999999999999,-0.39899999999999997,-0.6559999999999999
2020,5,4,5,-0.589,-0.652,-0.207,0.12300000000000001,-0.419,-0.634
2020,5,4,6,-0.6679999999999999,-0.775,-0.298,0.166,-0.523,-0.6920000000000001
2020,5,4,7,-0.578,-0.754,-0.259,0.0824,-0.34,-0.675
2020,5,4,8,-0.653,-0.775,-0.244,0.306,-0.41700000000000004,-0.652
2020,5,4,9,-0.6809999999999999,-0.696,-0.316,0.141,-0.488,-0.741
2020,5,4,10,-0.511,-0.675,-0.21,0.115,-0.426,-0.6609999999999999
2020,5,4,11,-0.532,-0.784,-0.146,0.11699999999999999,-0.465,-0.61
2020,5,4,12,-0.64,-0.7190000000000001,-0.314,0.214,-0.57,-0.736
2020,5,4,13,-0.545,-0.5920000000000001,-0.165,0.309,-0.569,-0.755
2020,5,4,14,-0.452,-0.632,-0.0404,0.621,-0.49700000000000005,-0.619
2020,5,4,16,-0.519,-0.774,-0.135,0.16,-0.402,-0.628
2020,5,4,17,-0.569,-0.545,-0.259,0.226,-0.536,-0.6659999999999999
2020,5,4,19,-0.34,-0.691,-0.0386,0.204,-0.28800000000000003,-0.585
2020,5,4,20,-0.46399999999999997,-0.713,-0.133,0.233,-0.473,-0.691
2020,5,4,21,-0.723,-0.746,-0.344,0.262,-0.57,-0.7170000000000001
2020,5,4,22,-0.6829999999999999,-0.861,-0.292,0.0334,-0.36700000000000005,-0.726
2020,5,4,23,-0.537,-0.79,-0.21600000000000003,0.315,-0.493,-0.679
2020,5,4,24,-0.6940000000000001,-0.7140000000000001,-0.313,0.171,-0.483,-0.716
2020,5,4,25,-0.7020000000000001,-0.662,-0.35100000000000003,0.332,-0.51,-0.792
2020,5,4,27,-0.447,-0.8740000000000001,-0.267,0.0543,-0.62,-0.725
2020,5,4,28,-0.617,-0.74,-0.27,0.149,-0.446,-0.7390000000000001
2020,5,4,29,-0.701,-0.716,-0.35700000000000004,0.313,-0.498,-0.8240000000000001
2020,5,4,30,-0.7390000000000001,-0.7090000000000001,-0.43700000000000006,-0.0748,-0.15,-0.825
2020,5,4,31,-0.611,-0.743,-0.24,0.20199999999999999,-0.358,-0.75
2020,5,4,32,-0.6579999999999999,-0.7659999999999999,-0.27899999999999997,0.36200000000000004,-0.629,-0.722
2020,5,4,33,-0.6,-0.634,-0.192,0.162,-0.45799999999999996,-0.6559999999999999
2020,5,4,34,-0.628,-0.7440000000000001,-0.21600000000000003,0.168,-0.457,-0.631
2020,5,4,35,-0.643,-0.75,-0.263,0.138,-0.5760000000000001,-0.687
2020,5,4,36,-0.615,-0.773,-0.262,0.23199999999999998,-0.44799999999999995,-0.7120000000000001
2020,5,4,37,-0.547,-0.8340000000000001,-0.259,0.134,-0.507,-0.779
2020,5,4,38,-0.7070000000000001,-0.745,-0.363,0.129,-0.597,-0.75
2020,5,4,39,-0.611,-0.7609999999999999,-0.256,0.161,-0.5,-0.693
2020,5,4,40,-0.47200000000000003,-0.469,-0.147,0.14,-0.214,-0.593
2020,5,4,41,-0.635,-0.74,-0.29,0.14400000000000002,-0.556,-0.698
2020,5,4,42,-0.626,-0.6729999999999999,-0.239,0.256,-0.501,-0.715
2020,5,4,43,-0.603,-0.764,-0.26,0.0985,-0.48,-0.574
2020,5,4,44,-0.609,-0.39899999999999997,-0.184,0.27399999999999997,-0.5920000000000001,-0.609
2020,5,4,45,-0.588,-0.8370000000000001,-0.12,0.124,-0.34700000000000003,-0.638
2020,5,4,46,-0.647,-0.5820000000000001,-0.151,0.18899999999999997,-0.547,-0.652
2020,5,4,47,-0.569,-0.628,-0.213,0.0988,-0.594,-0.675
2020,5,4,48,-0.455,-0.804,-0.138,0.256,-0.484,-0.54
2020,5,4,49,-0.61,-0.642,-0.231,0.126,-0.317,-0.643
2020,5,4,50,-0.589,-0.7879999999999999,-0.18899999999999997,0.311,-0.401,-0.647
2020,5,4,51,-0.653,-0.627,-0.23,0.0507,-0.449,-0.565
2020,5,4,52,-0.635,-0.664,-0.22,0.126,-0.342,-0.63
2020,5,4,53,-0.385,-0.7829999999999999,-0.126,0.222,-0.337,-0.631
2020,5,5,1,-0.6559999999999999,-0.7909999999999999,-0.304,0.179,-0.508,-0.693
2020,5,5,2,-0.6559999999999999,-0.868,-0.258,0.349,-0.523,-0.6970000000000001
2020,5,5,3,-0.652,-0.7390000000000001,-0.275,0.18,-0.62,-0.726
2020,5,5,4,-0.49,-0.713,-0.24,0.1,-0.359,-0.653
2020,5,5,5,-0.58,-0.638,-0.205,0.102,-0.408,-0.62
2020,5,5,6,-0.665,-0.78,-0.29100000000000004,0.152,-0.504,-0.6829999999999999
2020,5,5,7,-0.574,-0.733,-0.248,0.096,-0.345,-0.675
2020,5,5,8,-0.653,-0.764,-0.248,0.281,-0.33899999999999997,-0.65
2020,5,5,9,-0.68,-0.6779999999999999,-0.305,0.135,-0.49200000000000005,-0.737
2020,5,5,10,-0.507,-0.6559999999999999,-0.2,0.113,-0.409,-0.649
2020,5,5,11,-0.539,-0.7559999999999999,-0.133,0.098,-0.462,-0.596
2020,5,5,12,-0.634,-0.696,-0.308,0.20600000000000002,-0.532,-0.738
2020,5,5,13,-0.534,-0.5770000000000001,-0.162,0.336,-0.5429999999999999,-0.728
2020,5,5,14,-0.452,-0.611,-0.0269,0.626,-0.48200000000000004,-0.615
2020,5,5,16,-0.514,-0.7609999999999999,-0.12300000000000001,0.153,-0.39799999999999996,-0.601
2020,5,5,17,-0.569,-0.528,-0.258,0.209,-0.493,-0.66
2020,5,5,19,-0.332,-0.677,-0.0277,0.21,-0.253,-0.575
2020,5,5,20,-0.466,-0.682,-0.106,0.214,-0.48,-0.6890000000000001
2020,5,5,21,-0.7170000000000001,-0.741,-0.33399999999999996,0.264,-0.5539999999999999,-0.715
2020,5,5,22,-0.68,-0.848,-0.294,0.0307,-0.385,-0.7090000000000001
2020,5,5,23,-0.531,-0.7659999999999999,-0.20199999999999999,0.285,-0.47200000000000003,-0.6709999999999999
2020,5,5,24,-0.691,-0.742,-0.303,0.17600000000000002,-0.455,-0.7
2020,5,5,25,-0.6990000000000001,-0.684,-0.341,0.33299999999999996,-0.506,-0.7879999999999999
2020,5,5,27,-0.44,-0.85,-0.282,0.039,-0.609,-0.7340000000000001
2020,5,5,28,-0.612,-0.7170000000000001,-0.26899999999999996,0.138,-0.42,-0.73
2020,5,5,29,-0.6890000000000001,-0.688,-0.336,0.319,-0.503,-0.821
2020,5,5,30,-0.726,-0.7070000000000001,-0.439,-0.0726,-0.188,-0.8420000000000001
2020,5,5,31,-0.604,-0.737,-0.22699999999999998,0.172,-0.36700000000000005,-0.733
2020,5,5,32,-0.664,-0.777,-0.259,0.366,-0.616,-0.6859999999999999
2020,5,5,33,-0.601,-0.6559999999999999,-0.195,0.138,-0.40299999999999997,-0.6990000000000001
2020,5,5,34,-0.632,-0.7559999999999999,-0.21600000000000003,0.146,-0.455,-0.579
2020,5,5,35,-0.635,-0.7190000000000001,-0.251,0.13,-0.551,-0.6679999999999999
2020,5,5,36,-0.597,-0.7440000000000001,-0.25,0.23800000000000002,-0.41200000000000003,-0.691
2020,5,5,37,-0.5539999999999999,-0.805,-0.237,0.172,-0.46,-0.757
2020,5,5,38,-0.7090000000000001,-0.72,-0.365,0.122,-0.562,-0.748
2020,5,5,39,-0.599,-0.745,-0.248,0.135,-0.465,-0.6990000000000001
2020,5,5,40,-0.461,-0.55,-0.141,0.162,-0.22699999999999998,-0.584
2020,5,5,41,-0.632,-0.716,-0.294,0.133,-0.547,-0.696
2020,5,5,42,-0.621,-0.6709999999999999,-0.22899999999999998,0.242,-0.498,-0.706
2020,5,5,43,-0.588,-0.75,-0.257,0.0857,-0.442,-0.5589999999999999
2020,5,5,44,-0.599,-0.409,-0.191,0.261,-0.504,-0.593
2020,5,5,45,-0.5760000000000001,-0.6859999999999999,-0.109,0.099,-0.34600000000000003,-0.624
2020,5,5,46,-0.636,-0.5579999999999999,-0.153,0.151,-0.539,-0.642
2020,5,5,47,-0.5589999999999999,-0.6459999999999999,-0.203,0.10800000000000001,-0.48,-0.654
2020,5,5,48,-0.44799999999999995,-0.804,-0.126,0.252,-0.444,-0.508
2020,5,5,49,-0.608,-0.606,-0.233,0.12,-0.377,-0.6759999999999999
2020,5,5,50,-0.578,-0.7829999999999999,-0.16399999999999998,0.301,-0.326,-0.652
2020,5,5,51,-0.66,-0.662,-0.22,0.0632,-0.433,-0.541
2020,5,5,52,-0.644,-0.662,-0.22,0.11599999999999999,-0.289,-0.624
2020,5,5,53,-0.37200000000000005,-0.746,-0.11800000000000001,0.191,-0.325,-0.629
2020,5,6,1,-0.654,-0.7829999999999999,-0.306,0.16899999999999998,-0.495,-0.6890000000000001
2020,5,6,2,-0.6559999999999999,-0.858,-0.261,0.33299999999999996,-0.525,-0.693
2020,5,6,3,-0.654,-0.745,-0.275,0.175,-0.581,-0.706
2020,5,6,4,-0.48200000000000004,-0.703,-0.231,0.0906,-0.39399999999999996,-0.635
2020,5,6,5,-0.578,-0.643,-0.205,0.0997,-0.365,-0.613
2020,5,6,6,-0.6559999999999999,-0.774,-0.28800000000000003,0.15,-0.502,-0.679
2020,5,6,7,-0.562,-0.7140000000000001,-0.24100000000000002,0.0833,-0.331,-0.675
2020,5,6,8,-0.644,-0.7440000000000001,-0.256,0.256,-0.34600000000000003,-0.6559999999999999
2020,5,6,9,-0.669,-0.657,-0.293,0.125,-0.46,-0.7290000000000001
2020,5,6,10,-0.491,-0.65,-0.182,0.1,-0.365,-0.636
2020,5,6,11,-0.5329999999999999,-0.723,-0.13,0.0753,-0.451,-0.615
2020,5,6,12,-0.639,-0.691,-0.309,0.204,-0.501,-0.738
2020,5,6,13,-0.54,-0.5489999999999999,-0.161,0.309,-0.5529999999999999,-0.7170000000000001
2020,5,6,14,-0.457,-0.6,-0.0285,0.597,-0.47100000000000003,-0.615
2020,5,6,16,-0.515,-0.728,-0.11599999999999999,0.157,-0.342,-0.6
2020,5,6,17,-0.596,-0.528,-0.254,0.179,-0.45399999999999996,-0.6459999999999999
2020,5,6,19,-0.325,-0.685,-0.0309,0.19399999999999998,-0.217,-0.5770000000000001
2020,5,6,20,-0.469,-0.64,-0.0826,0.215,-0.451,-0.603
2020,5,6,21,-0.7340000000000001,-0.7490000000000001,-0.34700000000000003,0.261,-0.5760000000000001,-0.7340000000000001
2020,5,6,22,-0.677,-0.8420000000000001,-0.29100000000000004,0.0349,-0.293,-0.716
2020,5,6,23,-0.527,-0.715,-0.21,0.254,-0.489,-0.682
2020,5,6,24,-0.688,-0.7340000000000001,-0.31,0.15,-0.446,-0.705
2020,5,6,25,-0.687,-0.6729999999999999,-0.33899999999999997,0.325,-0.611,-0.775
2020,5,6,27,-0.461,-0.799,-0.284,0.0524,-0.57,-0.711
2020,5,6,28,-0.61,-0.695,-0.268,0.12,-0.41100000000000003,-0.718
2020,5,6,29,-0.688,-0.67,-0.33399999999999996,0.306,-0.48200000000000004,-0.8220000000000001
2020,5,6,30,-0.7070000000000001,-0.7559999999999999,-0.425,-0.0775,-0.22399999999999998,-0.85
2020,5,6,31,-0.607,-0.6920000000000001,-0.203,0.18,-0.41600000000000004,-0.7120000000000001
2020,5,6,32,-0.659,-0.77,-0.261,0.33799999999999997,-0.6,-0.7
2020,5,6,33,-0.614,-0.657,-0.185,0.152,-0.36200000000000004,-0.69
2020,5,6,34,-0.635,-0.738,-0.21899999999999997,0.138,-0.408,-0.606
2020,5,6,35,-0.642,-0.71,-0.24600000000000002,0.109,-0.522,-0.669
2020,5,6,36,-0.589,-0.716,-0.245,0.235,-0.366,-0.68
2020,5,6,37,-0.586,-0.787,-0.247,0.129,-0.358,-0.742
2020,5,6,38,-0.7040000000000001,-0.7020000000000001,-0.348,0.127,-0.52,-0.7190000000000001
2020,5,6,39,-0.596,-0.762,-0.252,0.124,-0.435,-0.706
2020,5,6,40,-0.446,-0.568,-0.14400000000000002,0.155,-0.18600000000000003,-0.5820000000000001
2020,5,6,41,-0.6409999999999999,-0.7240000000000001,-0.29600000000000004,0.12300000000000001,-0.516,-0.701
2020,5,6,42,-0.622,-0.643,-0.23199999999999998,0.214,-0.503,-0.6779999999999999
2020,5,6,43,-0.586,-0.703,-0.255,0.0686,-0.488,-0.555
2020,5,6,44,-0.624,-0.379,-0.17600000000000002,0.209,-0.493,-0.578
2020,5,6,45,-0.581,-0.6809999999999999,-0.105,0.0794,-0.237,-0.621
2020,5,6,46,-0.647,-0.598,-0.18600000000000003,0.172,-0.522,-0.643
2020,5,6,47,-0.551,-0.672,-0.203,0.109,-0.509,-0.64
2020,5,6,48,-0.44,-0.7859999999999999,-0.121,0.247,-0.423,-0.504
2020,5,6,49,-0.612,-0.581,-0.222,0.121,-0.292,-0.6759999999999999
2020,5,6,50,-0.58,-0.741,-0.147,0.309,-0.34,-0.653
2020,5,6,51,-0.6579999999999999,-0.6659999999999999,-0.218,0.0514,-0.428,-0.5770000000000001
2020,5,6,52,-0.644,-0.604,-0.214,0.114,-0.231,-0.628
2020,5,6,53,-0.349,-0.725,-0.111,0.212,-0.336,-0.62
2020,5,7,1,-0.653,-0.769,-0.298,0.16399999999999998,-0.49700000000000005,-0.6809999999999999
2020,5,7,2,-0.654,-0.853,-0.259,0.35100000000000003,-0.5489999999999999,-0.6990000000000001
2020,5,7,3,-0.648,-0.758,-0.27,0.162,-0.586,-0.706
2020,5,7,4,-0.48100000000000004,-0.6759999999999999,-0.214,0.10400000000000001,-0.40700000000000003,-0.626
2020,5,7,5,-0.586,-0.648,-0.201,0.0835,-0.337,-0.623
2020,5,7,6,-0.652,-0.769,-0.29,0.142,-0.46399999999999997,-0.6709999999999999
2020,5,7,7,-0.565,-0.675,-0.226,0.0847,-0.276,-0.675
2020,5,7,8,-0.638,-0.737,-0.247,0.252,-0.293,-0.6459999999999999
2020,5,7,9,-0.67,-0.63,-0.282,0.124,-0.491,-0.716
2020,5,7,10,-0.48700000000000004,-0.657,-0.166,0.0721,-0.284,-0.611
2020,5,7,11,-0.526,-0.688,-0.114,0.067,-0.42,-0.609
2020,5,7,12,-0.648,-0.6859999999999999,-0.304,0.195,-0.46299999999999997,-0.7340000000000001
2020,5,7,13,-0.546,-0.515,-0.14400000000000002,0.302,-0.562,-0.708
2020,5,7,14,-0.456,-0.589,-0.0212,0.591,-0.48100000000000004,-0.59
2020,5,7,16,-0.506,-0.6659999999999999,-0.0997,0.155,-0.293,-0.589
2020,5,7,17,-0.596,-0.53,-0.243,0.16699999999999998,-0.444,-0.6609999999999999
2020,5,7,19,-0.32299999999999995,-0.679,-0.0306,0.184,-0.214,-0.575
2020,5,7,20,-0.478,-0.618,-0.0936,0.19399999999999998,-0.40399999999999997,-0.598
2020,5,7,21,-0.743,-0.755,-0.36200000000000004,0.263,-0.529,-0.747
2020,5,7,22,-0.679,-0.851,-0.273,0.0392,-0.289,-0.6990000000000001
2020,5,7,23,-0.5329999999999999,-0.726,-0.207,0.256,-0.455,-0.645
2020,5,7,24,-0.682,-0.73,-0.304,0.14400000000000002,-0.44299999999999995,-0.7090000000000001
2020,5,7,25,-0.6920000000000001,-0.6679999999999999,-0.33,0.371,-0.552,-0.779
2020,5,7,27,-0.494,-0.754,-0.27699999999999997,0.0517,-0.49,-0.7090000000000001
2020,5,7,28,-0.624,-0.6759999999999999,-0.253,0.125,-0.39399999999999996,-0.723
2020,5,7,29,-0.6890000000000001,-0.684,-0.341,0.32,-0.435,-0.826
2020,5,7,30,-0.701,-0.747,-0.40299999999999997,-0.0956,-0.355,-0.836
2020,5,7,31,-0.62,-0.682,-0.20600000000000002,0.177,-0.465,-0.6990000000000001
2020,5,7,32,-0.6579999999999999,-0.778,-0.245,0.299,-0.593,-0.687
2020,5,7,33,-0.613,-0.657,-0.19,0.142,-0.348,-0.7070000000000001
2020,5,7,34,-0.613,-0.741,-0.21600000000000003,0.13699999999999998,-0.379,-0.605
2020,5,7,35,-0.635,-0.721,-0.24100000000000002,0.0974,-0.46799999999999997,-0.6809999999999999
2020,5,7,36,-0.586,-0.693,-0.247,0.23199999999999998,-0.319,-0.6890000000000001
2020,5,7,37,-0.604,-0.792,-0.265,0.131,-0.34600000000000003,-0.737
2020,5,7,38,-0.706,-0.6859999999999999,-0.344,0.129,-0.48100000000000004,-0.718
2020,5,7,39,-0.618,-0.792,-0.261,0.131,-0.45299999999999996,-0.6970000000000001
2020,5,7,40,-0.439,-0.6,-0.14,0.156,-0.154,-0.597
2020,5,7,41,-0.654,-0.721,-0.307,0.125,-0.515,-0.71
2020,5,7,42,-0.622,-0.648,-0.22399999999999998,0.204,-0.489,-0.675
2020,5,7,43,-0.579,-0.6729999999999999,-0.22899999999999998,0.0512,-0.456,-0.523
2020,5,7,44,-0.63,-0.24,-0.205,0.21,-0.452,-0.612
2020,5,7,45,-0.585,-0.66,-0.147,0.0807,-0.254,-0.743
2020,5,7,46,-0.65,-0.581,-0.174,0.179,-0.565,-0.623
2020,5,7,47,-0.5329999999999999,-0.695,-0.195,0.11900000000000001,-0.45399999999999996,-0.636
2020,5,7,48,-0.449,-0.7859999999999999,-0.131,0.251,-0.32799999999999996,-0.527
2020,5,7,49,-0.617,-0.545,-0.19899999999999998,0.14300000000000002,-0.21,-0.68
2020,5,7,50,-0.596,-0.7509999999999999,-0.149,0.314,-0.252,-0.6629999999999999
2020,5,7,51,-0.6409999999999999,-0.713,-0.203,0.0657,-0.446,-0.621
2020,5,7,52,-0.647,-0.604,-0.212,0.0907,-0.261,-0.66
2020,5,7,53,-0.35,-0.68,-0.106,0.19,-0.217,-0.625
2020,5,8,1,-0.647,-0.7440000000000001,-0.29600000000000004,0.171,-0.505,-0.684
2020,5,8,2,-0.655,-0.84,-0.271,0.32799999999999996,-0.528,-0.7120000000000001
2020,5,8,3,-0.6409999999999999,-0.728,-0.258,0.179,-0.565,-0.71
2020,5,8,4,-0.47700000000000004,-0.65,-0.20800000000000002,0.0944,-0.40299999999999997,-0.636
2020,5,8,5,-0.579,-0.634,-0.198,0.11,-0.355,-0.632
2020,5,8,6,-0.649,-0.758,-0.292,0.156,-0.49700000000000005,-0.68
2020,5,8,7,-0.56,-0.64,-0.213,0.11199999999999999,-0.384,-0.6829999999999999
2020,5,8,8,-0.64,-0.649,-0.252,0.263,-0.34600000000000003,-0.6609999999999999
2020,5,8,9,-0.68,-0.611,-0.284,0.14300000000000002,-0.42,-0.732
2020,5,8,10,-0.27,-0.5720000000000001,-0.13,0.0767,-0.263,-0.622
2020,5,8,11,-0.514,-0.703,-0.10800000000000001,0.096,-0.386,-0.619
2020,5,8,12,-0.647,-0.7090000000000001,-0.301,0.204,-0.479,-0.742
2020,5,8,13,-0.547,-0.485,-0.133,0.28800000000000003,-0.512,-0.727
2020,5,8,14,-0.462,-0.5720000000000001,-0.0338,0.5710000000000001,-0.48200000000000004,-0.597
2020,5,8,16,-0.49700000000000005,-0.619,-0.0798,0.17800000000000002,-0.212,-0.62
2020,5,8,17,-0.588,-0.486,-0.24100000000000002,0.155,-0.469,-0.672
2020,5,8,19,-0.312,-0.695,-0.0312,0.184,-0.191,-0.58
2020,5,8,20,-0.475,-0.621,-0.11599999999999999,0.151,-0.311,-0.59
2020,5,8,21,-0.7390000000000001,-0.767,-0.364,0.261,-0.488,-0.757
2020,5,8,22,-0.6759999999999999,-0.815,-0.268,0.0615,-0.35100000000000003,-0.721
2020,5,8,23,-0.53,-0.6990000000000001,-0.231,0.243,-0.44299999999999995,-0.6679999999999999
2020,5,8,24,-0.6779999999999999,-0.752,-0.306,0.15,-0.43799999999999994,-0.71
2020,5,8,25,-0.691,-0.75,-0.332,0.43700000000000006,-0.655,-0.778
2020,5,8,27,-0.532,-0.728,-0.282,0.0114,-0.494,-0.7440000000000001
2020,5,8,28,-0.623,-0.613,-0.252,0.147,-0.35100000000000003,-0.71
2020,5,8,29,-0.6940000000000001,-0.6829999999999999,-0.34299999999999997,0.332,-0.479,-0.83
2020,5,8,30,-0.7090000000000001,-0.746,-0.409,-0.10099999999999999,-0.361,-0.8490000000000001
2020,5,8,31,-0.626,-0.662,-0.20600000000000002,0.18100000000000002,-0.401,-0.722
2020,5,8,32,-0.6729999999999999,-0.693,-0.223,0.33299999999999996,-0.5489999999999999,-0.688
2020,5,8,33,-0.606,-0.677,-0.18600000000000003,0.151,-0.299,-0.696
2020,5,8,34,-0.596,-0.7240000000000001,-0.205,0.17300000000000001,-0.32,-0.603
2020,5,8,35,-0.635,-0.7190000000000001,-0.24,0.106,-0.522,-0.685
2020,5,8,36,-0.574,-0.6779999999999999,-0.253,0.205,-0.28300000000000003,-0.6970000000000001
2020,5,8,37,-0.61,-0.823,-0.255,0.16699999999999998,-0.33399999999999996,-0.7509999999999999
2020,5,8,38,-0.7020000000000001,-0.715,-0.342,0.11599999999999999,-0.478,-0.713
2020,5,8,39,-0.616,-0.7709999999999999,-0.256,0.124,-0.47200000000000003,-0.6920000000000001
2020,5,8,40,-0.42700000000000005,-0.568,-0.13,0.16399999999999998,-0.106,-0.615
2020,5,8,41,-0.648,-0.732,-0.304,0.11900000000000001,-0.532,-0.7170000000000001
2020,5,8,42,-0.624,-0.551,-0.20199999999999999,0.218,-0.506,-0.6779999999999999
2020,5,8,43,-0.5760000000000001,-0.665,-0.22899999999999998,0.0444,-0.493,-0.527
2020,5,8,44,-0.634,-0.408,-0.231,0.192,0.0494,-0.599
2020,5,8,45,-0.629,-0.628,-0.134,0.0975,-0.0691,-0.738
2020,5,8,46,-0.669,-0.502,-0.183,0.185,-0.495,-0.6509999999999999
2020,5,8,47,-0.545,-0.764,-0.182,0.133,-0.456,-0.6409999999999999
2020,5,8,48,-0.43799999999999994,-0.768,-0.11800000000000001,0.273,-0.29100000000000004,-0.534
2020,5,8,49,-0.616,-0.527,-0.182,0.17,-0.201,-0.6829999999999999
2020,5,8,50,-0.575,-0.738,-0.14300000000000002,0.33799999999999997,-0.289,-0.639
2020,5,8,51,-0.603,-0.735,-0.198,0.0657,-0.465,-0.695
2020,5,8,52,-0.652,-0.606,-0.228,0.111,-0.268,-0.703
2020,5,8,53,-0.349,-0.639,-0.102,0.185,-0.23199999999999998,-0.605
2020,5,9,1,-0.642,-0.742,-0.28800000000000003,0.184,-0.49700000000000005,-0.6890000000000001
2020,5,9,2,-0.6579999999999999,-0.848,-0.276,0.33799999999999997,-0.541,-0.713
2020,5,9,3,-0.634,-0.732,-0.248,0.213,-0.563,-0.7140000000000001
2020,5,9,4,-0.462,-0.659,-0.187,0.105,-0.386,-0.6409999999999999
2020,5,9,5,-0.584,-0.6409999999999999,-0.191,0.129,-0.337,-0.648
2020,5,9,6,-0.647,-0.748,-0.27899999999999997,0.185,-0.475,-0.696
2020,5,9,7,-0.5489999999999999,-0.6459999999999999,-0.201,0.146,-0.41100000000000003,-0.659
2020,5,9,8,-0.625,-0.675,-0.248,0.28800000000000003,-0.361,-0.667
2020,5,9,9,-0.6809999999999999,-0.654,-0.27699999999999997,0.145,-0.426,-0.731
2020,5,9,10,-0.27,-0.614,-0.11800000000000001,0.102,-0.261,-0.623
2020,5,9,11,-0.499,-0.722,-0.10300000000000001,0.125,-0.392,-0.636
2020,5,9,12,-0.647,-0.727,-0.294,0.23,-0.49200000000000005,-0.746
2020,5,9,13,-0.5720000000000001,-0.493,-0.13699999999999998,0.28600000000000003,-0.516,-0.73
2020,5,9,14,-0.465,-0.55,-0.0315,0.5770000000000001,-0.45399999999999996,-0.59
2020,5,9,16,-0.49200000000000005,-0.599,-0.0712,0.20199999999999999,-0.213,-0.613
2020,5,9,17,-0.55,-0.617,-0.22399999999999998,0.175,-0.43700000000000006,-0.6759999999999999
2020,5,9,19,-0.295,-0.6859999999999999,-0.0112,0.22399999999999998,-0.19,-0.583
2020,5,9,20,-0.473,-0.611,-0.0766,0.24,-0.397,-0.5670000000000001
2020,5,9,21,-0.726,-0.7490000000000001,-0.359,0.281,-0.495,-0.772
